SITE_ID,NAME_ENG,DESIG,layer_name,class_id,class_name,area_ha_2017,area_ha_2024,area_km2_2017,area_km2_2024,area_m2_2017,area_m2_2024,pct_of_zone_2017,pct_of_zone_2024,pixels_2017,pixels_2024,delta_area_ha,delta_pct_points,relative_change_pct
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,29.99,4.01,0.2999,0.0401,299900,40100,0.0723713851410132,0.0096768674363275,2999,401,-25.979999999999997,-0.0626945177046857,-86.62887629209736
101091,El Yagual,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,21294.06,30061.84,212.9406,300.6184,212940600,300618400,51.3864827434426,72.54474827234132,2129406,3006184,8767.779999999999,21.158265528898724,41.17476892617001
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,1908.05,1516.91,19.0805,15.1691,19080500,15169100,1.1529912177365045,0.9166342119423918,190805,151691,-391.1399999999999,-0.23635700579411267,-20.499462802337458
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,67482.14,45028.5,674.8214,450.285,674821400,450285000,40.777922367896686,27.209698408243067,6748214,4502850,-22453.64,-13.568223959653618,-33.273455761776376
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,4165.06,1192.39,41.6506,11.9239,41650600,11923900,2.5168510266217368,0.7205341569229476,416506,119239,-2972.67,-1.796316869698789,-71.37160088930291
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,1767.76,5644.9800000000005,17.6776,56.4498,17677600,56449800,1.0682171615344895,3.4111330228758217,176776,564498,3877.2200000000003,2.342915861341332,219.32954699732997
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,445.2,464.22,4.452,4.6422,4452000,4642200,0.2690242342372012,0.2805175876405964,44520,46422,19.02000000000004,0.011493353403395246,4.2722371967655075
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,66.32000000000001,28.06,0.6632,0.2806,663200,280600,0.0400756675979586,0.0169560197949143,6632,2806,-38.260000000000005,-0.0231196478030443,-57.68998793727383
101093,Márgenes del Río Guárico,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,89652.42,111611.89,896.5242000000001,1116.1189000000002,896524200,1116118900,54.17491832437543,67.44452659258026,8965242,11161189,21959.47,13.269608268204827,24.49400696601386
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,638.66,492.47,6.3866000000000005,4.9247000000000005,6386600,4924700,0.7053588764266824,0.5439014277923282,63866,49247,-146.18999999999994,-0.16145744863435418,-22.890113675508086
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,23604.07,16502.21,236.0407,165.0221,236040700,165022100,26.06917654823656,18.225629136249587,2360407,1650221,-7101.860000000001,-7.843547411986972,-30.08743831042698
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,15803.45,2840.12,158.0345,28.401200000000003,158034500,28401200,17.45389367686289,3.1367297969450867,1580345,284012,-12963.330000000002,-14.317163879917803,-82.02848112279281
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,2224.07,3580.39,22.2407,35.8039,22240700,35803900,2.456342210713512,3.954310380436115,222407,358039,1356.3199999999997,1.4979681697226028,60.98369206005205
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,398.58,429.89,3.9858,4.298900000000001,3985800,4298900,0.4402059639967229,0.4747858444040123,39858,42989,31.310000000000002,0.034579880407289376,7.8553866225099105
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,26.63,2.71,0.2663,0.0271,266300,27100,0.0294111215345294,0.0029930206293118,2663,271,-23.919999999999998,-0.0264181009052176,-89.82350732256853
101097,Achaguas,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,47848.52,66696.19,478.4852,666.9619,478485200,666961900,52.84561160222911,73.66165039354355,4784852,6669619,18847.670000000006,20.81603879131444,39.39028835165645
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,705.0600000000001,752.24,7.0506,7.5224,7050600,7522400,0.4750786205052627,0.5068691196336181,70506,75224,47.17999999999995,0.03179049912835541,6.691629081212938
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,36169.82,31191.97,361.6982,311.91970000000003,361698200,311919700,24.371696294675157,21.01755606394001,3616982,3119197,-4977.8499999999985,-3.3541402307351476,-13.762440620384615
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,161.45000000000002,42.06,1.6145,0.4206,1614500,420600,0.1087871149697538,0.0283405763742821,16145,4206,-119.39000000000001,-0.0804465385954717,-73.94859089501394
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,4218.14,9361.97,42.1814,93.6197,42181400,93619700,2.8422377277083783,6.308217446474987,421814,936197,5143.829999999999,3.4659797187666084,121.94545463166226
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,871.51,904.71,8.7151,9.0471,8715100,9047100,0.5872348006645414,0.6096053935229857,87151,90471,33.200000000000045,0.022370592858444338,3.809480097761362
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,29.77,0.01,0.2977,0.0001,297700,100,0.0200594141384303,6.738130379049482e-06,2977,1,-29.759999999999998,-0.02005267600805125,-99.9664091367148
101099,Santo Domingo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,106253.37,106156.16,1062.5337,1061.5616,1062533700,1061561600,71.59490602733848,71.52940466192375,10625337,10615616,-97.20999999999185,-0.0655013654147325,-0.09148886289441159
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,466.08,637.88,4.6608,6.3788,4660800,6378800,0.4717209332641595,0.6456002165090586,46608,63788,171.8,0.17387928324489915,36.860624785444564
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,23837.91,11155.86,238.3791,111.5586,238379100,111558600,24.126418538163065,11.290878584286617,2383791,1115586,-12682.05,-12.835539953876449,-53.20118248621628
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,128.5,110.48,1.285,1.1048,1285000,1104800,0.1300552264084373,0.1118171316233786,12850,11048,-18.019999999999996,-0.01823809478505871,-14.023346303501944
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,1202.74,5716.14,12.0274,57.1614,12027400,57161400,1.217296677124389,5.7853220379947485,120274,571614,4513.400000000001,4.56802536087036,375.25982340322935
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,132.6,163.13,1.326,1.6313,1326000,1631300,0.1342048484183564,0.1651043508483143,13260,16313,30.53,0.030899502429957898,23.024132730015083
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,22.87,0.6900000000000001,0.2287,0.0069,228700,6900,0.0231467939919141,0.0006983510211814,2287,69,-22.18,-0.022448442970732698,-96.9829470922606
101100,Río Orituco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,73013.48,81020.0,730.1348,810.2,730134800,810200000,73.89715698262968,82.00057932771671,7301348,8102000,8006.520000000004,8.103422345087026,10.965810696874064
101102,Río Guanipa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,2101.96,2229.29,21.0196,22.2929,21019600,22292900,1.7972254995753525,1.90609566021634,210196,222929,127.32999999999993,0.10887016064098742,6.057679499134138
101102,Río Guanipa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,113495.48,111994.29,1134.9548,1119.9429,1134954800,1119942900,97.04131893211309,95.75776598738172,11349548,11199429,-1501.1900000000023,-1.283552944731369,-1.3226870356423026
101102,Río Guanipa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,0.0,0.78,0.0,0.0078,0,7800,0.0,0.0006669184426291,0,78,0.78,0.0006669184426291,
101102,Río Guanipa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,1.28,0.2,0.0128,0.002,12800,2000,0.0010944302648273,0.0001710047288792,128,20,-1.08,-0.0009234255359481,-84.375
101102,Río Guanipa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,0.54,1.97,0.0054,0.0197,5400,19700,0.000461712767974,0.0016843965794608,54,197,1.43,0.0012226838114868,264.8148148148148
101102,Río Guanipa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,1356.57,2729.3,13.5657,27.293000000000003,13565700,27293000,1.159899425278757,2.333616032650959,135657,272930,1372.7300000000002,1.173716607372202,101.19123967063994
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,353.8,291.75,3.5380000000000003,2.9175,3538000,2917500,0.5179552450361646,0.4271154401902234,35380,29175,-62.05000000000001,-0.09083980484594123,-17.538157150932733
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,48605.89,44681.66,486.0589000000001,446.8166,486058900,446816600,71.15793008804654,65.41294560181626,4860589,4468166,-3924.229999999996,-5.74498448623028,-8.073568861716133
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,2.75,1.33,0.0275,0.0133,27500,13300,0.0040259381680312,0.0019470900958114,275,133,-1.42,-0.0020788480722198,-51.63636363636363
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,242.1,388.6,2.4210000000000003,3.886,2421000,3886000,0.3544289565383139,0.5689016625807054,24210,38860,146.50000000000003,0.2144727060423915,60.51218504750104
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,0.49,3.26,0.0049,0.0326,4900,32600,0.0007173489826673,0.0047725667010115,49,326,2.7699999999999996,0.0040552177183442,565.3061224489795
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,565.65,0.15,5.6565,0.0015,5656500,1500,0.8280988817261349,0.0002195966273471,56565,15,-565.5,-0.8278792850987878,-99.97348183505702
101103,San Francisco de la Paragua,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,18536.38,22940.31,185.3638,229.4031,185363800,229403100,27.136843541502152,33.58409804198863,1853638,2294031,4403.93,6.44725450048648,23.75830663808144
101104,Nirgua - Aroa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,2.6,11.65,0.026,0.1165,26000,116500,0.0038077423997827,0.017061614983642,260,1165,9.05,0.013253872583859301,348.0769230769231
101104,Nirgua - Aroa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,51624.95,50979.95,516.2495,509.7995,516249500,509799500,75.60558115448698,74.66096813607935,5162495,5097995,-645.0,-0.9446130184076367,-1.2493958831921388
101104,Nirgua - Aroa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,2833.65,1534.22,28.3365,15.3422,28336500,15342200,4.149926635055571,2.246890209459516,283365,153422,-1299.43,-1.9030364255960546,-45.85711008769608
101104,Nirgua - Aroa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,239.96,216.01,2.3996,2.1601,2399600,2160100,0.3514253331737987,0.3163501676065688,23996,21601,-23.950000000000017,-0.03507516556722989,-9.9808301383564
101104,Nirgua - Aroa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,459.08,1.33,4.590800000000001,0.0133,4590800,13300,0.6723301464970308,0.0019478066891196,45908,133,-457.75,-0.6703823398079112,-99.71029014550841
101104,Nirgua - Aroa,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,13121.69,15538.77,131.2169,155.3877,131216900,155387700,19.216928988386822,22.756782065181813,1312169,1553877,2417.08,3.5398530767949907,18.420493091972144
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,1.02,2.56,0.0102,0.0256,10200,25600,0.0025800733347903,0.0064754781735913,102,256,1.54,0.003895404838801,150.98039215686273
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,9390.63,10398.94,93.9063,103.9894,93906300,103989400,23.753445156747045,26.30394882753373,939063,1039894,1008.3100000000013,2.5505036707866857,10.737405264609524
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,7.35,0.0,0.0735,0.0,73500,0,0.0185917049124596,0.0,735,0,-7.35,-0.0185917049124596,-100.0
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,2808.09,2588.51,28.0809,25.8851,28080900,25885100,7.1030177751875865,6.547593752782433,280809,258851,-219.57999999999993,-0.5554240224051537,-7.819549943199823
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,157.21,127.55,1.5721,1.2755,1572100,1275500,0.3976601264337113,0.3226356410318675,15721,12755,-29.66000000000001,-0.07502448540184381,-18.866484320335864
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,0.09,0.0,0.0009,0.0,900,0,0.0002276535295403,0.0,9,0,-0.09,-0.0002276535295403,-100.0
101105,Libertad,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,27169.37,26416.2,271.69370000000004,264.16200000000003,271693700,264162000,68.72447750985486,66.81934630047837,2716937,2641620,-753.1699999999983,-1.905131209376492,-2.7721290556240294
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,154.02,154.43,1.5402,1.5443,1540200,1544300,0.2810881956645403,0.2818364501783857,15402,15443,0.4099999999999966,0.0007482545138454144,0.26619919490974975
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,16707.73,10783.46,167.0773,107.8346,167077300,107834600,30.491791191730368,19.679933219197142,1670773,1078346,-5924.27,-10.811857972533225,-35.45825794407739
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,200.32,18.77,2.0032,0.1877,2003200,187700,0.365586205398784,0.0342554566460422,20032,1877,-181.54999999999998,-0.3313307487527418,-90.62999201277955
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,71.52,182.43,0.7152000000000001,1.8243,715200,1824300,0.1305247873907799,0.3329367584409953,7152,18243,110.91000000000001,0.20241197105021538,155.0755033557047
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,1.72,2.28,0.0172,0.0228,17200,22800,0.0031390189361317,0.0041610251013839,172,228,0.5599999999999998,0.0010220061652522002,32.558139534883715
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,7.26,0.48,0.0726,0.0048,72600,4800,0.0132495799280909,0.0008760052845018,726,48,-6.779999999999999,-0.0123735746435891,-93.3884297520661
101106,Caño Caballo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,37651.62,43652.34,376.5162,436.5234,376516200,436523400,68.7146210209513,79.66600108515155,3765162,4365234,6000.719999999994,10.95138006420025,15.937481574497973
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,40.34,52.08,0.4034,0.5208,403400,520800,0.0334063901439058,0.0431285274837535,4034,5208,11.739999999999995,0.009722137339847704,29.102627664848768
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,66098.05,51816.24,660.9805,518.1624,660980500,518162400,54.73716524668806,42.91010236069063,6609805,5181624,-14281.810000000005,-11.827062885997428,-21.607006560707926
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,12.7,2.25,0.127,0.0225,127000,22500,0.0105171332381656,0.0018632716366828,1270,225,-10.45,-0.0086538616014828,-82.28346456692913
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,1621.76,962.94,16.2176,9.6294,16217600,9629400,1.3430130708919372,0.7974305732566361,162176,96294,-658.8199999999999,-0.5455824976353011,-40.623766771902126
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,118.09,87.35000000000001,1.1809,0.8735,1180900,873500,0.0977927767003927,0.0723363455396672,11809,8735,-30.739999999999995,-0.025456431160725504,-26.03099331018714
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,0.0,7.53,0.0,0.0753,0,75300,0.0,0.0062357490774321,0,753,7.53,0.0062357490774321,
101107,El Baúl - Corralito,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,52864.4,67826.95,528.644,678.2695,528644000,678269500,43.77810538233754,56.1689031723152,5286440,6782695,14962.549999999996,12.390797789977654,28.303641013612175
101108,Botucal,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,215.85,222.54,2.1585,2.2254,2158500,2225400,1.571103630242926,1.619798016559003,21585,22254,6.689999999999998,0.04869438631607692,3.0993745656706038
